beer_id,brewery_id,style,date,user_id,appearance,aroma,palate,taste,overall,rating,text,beer_nbr_ratings,beer_nbr_reviews,avg,abv,user_nbr_ratings,user_nbr_reviews,user_joined,user_location,brewery_location,brewery_nbr_beers,true_serving_type
22354,2972,American Stout,1204542000,rye726.141491,4.0,3.5,4.0,3.5,4.0,3.68,Black color with a creamy tan head. Leaves nice lacing down the glass. Lots of sweet and roasted malts with some caramel and toffee. The taste was again very malty with hints of creamy milk and coffee. Medium body complimented well by the nitro. Very tasty brew.,14,10,3.74,6.2,1295,1295,1180864800.0,"United States, Colorado","United States, Colorado",158,unknown
205568,43244,American Pale Ale (APA),1452682800,jcorn.1000962,4.0,4.0,4.0,4.0,4.0,4.0,"I'm sooo not getting the Whirlpool comparison. That's not to say this beer isn't good though, it is. Just nothing like Whirlpool in my opinion. Not an exceptional beer but pretty good. No complaints.",137,33,4.0,4.4,602,21,1434535200.0,"United States, Massachusetts","United States, Massachusetts",28,unknown
85847,2791,Lambic - Fruit,1354705200,stinkypuss.209764,3.5,3.5,4.0,4.0,4.0,3.85,"Timmermans : Pumpkin LambicusLOOK: Pours a clear pale orangeish amber color with a fizzy yet soapy foam.SMELL: Funky Lambic yeast and a pronounced sourness. There is a hint of cinnamon like spice. Also a whiff of wheat and hay.TASTE: Tart wild yeasts, giving off cider like flavors of sour apple, apple pie, booze soaked apples and crust. Undertones of allspice, clove and cinnamon. Cracker like wheat malt rounds out the profile, with little bitterness. Kind of tastes like a tart spiced baked apple. Pumpkin flavor is slight compared to American pumpkin ales, but is still noticeable with a slight vegetable flavor. Finishes with a lingering tartness.FEEL: On the light side of medium bodied with a strong carbonation. Semi dry. OVERALL: A success from the worlds oldest Lambic brewery. The pumpkin was soft and let the other flavors come out more.",347,82,3.62,4.0,3200,3199,1207562400.0,"United States, Pennsylvania",Belgium,30,unknown
64927,17229,American Stout,1341828000,metter98.95017,4.0,3.5,3.5,4.0,4.0,3.83,A: The beer is very dark brownish amber (close to near black) in color. It poured with a thin beige head that died down and left a thick ring of bubbles around the edge of the glass.S: There are light to moderate aromas of coffee in the nose.T: The taste is dominated by flavors of coffee beans—it’s like having an iced coffee.M: It feels a bit shy of medium-bodied on the palate and has a moderate amount of carbonation.O: The beer is easy to drink because it’s a lot lighter in body compared to most other coffee stouts.,48,20,3.63,6.0,7093,6469,1156845600.0,"United States, New York","United States, New York",23,unknown
218748,24134,American Double / Imperial IPA,1460196000,greywulfken.495653,4.25,4.25,4.5,4.5,4.5,4.43,"Medium gold and just shy of clear ale with a fat ivory white foam head that persisted as a light frothy cap and some sparse lace down the glass. Solid DIPA with lotsa of bitterness, bright orchard and citrusy fruits with tacky pine edges. A little resinous shellac on the finish, light on the tongue. Big bitterness lays itself out amid the softer fruits. Medium-to-full-bodied, amply carbonated, smooth drinkability... So while you're almost out of time on this batch I'd say it's another worthwhile pick from Westbrook.",66,16,3.82,9.0,1428,1428,1282730400.0,"United States, New York","United States, South Carolina",189,unknown
42723,158,American Double / Imperial Stout,1272535200,overlord.145338,4.5,3.0,4.0,3.0,2.0,2.99,"Pours black with a brown head. Foamy.The COFFEE beer smells COFFEE strongly of COFFEE and COFFEE COFFEE COFFEE. Sorry, got sidetracked there for a moment. This beer's label ain't kidding. This is an espresso/coffee bomb. Whoa. Almost anything but a hint of chocolate and malt is obliterated by the heavy, heavy coffee layer. Serve this hot and I'd probably think it's coffee of some sort. No oak survives in this version. Nice creamy mouthfeel. Hard to grade this beer. I mean, I don't like it. BUt, I can see that on a certain level it did achieve what it set out to do. After 2-3 oz, I basically didn't want to drink it.",3743,1061,4.24,9.5,1434,1434,1184493600.0,,"United States, Colorado",148,unknown
79884,262,American Strong Ale,1333965600,larryi86.445106,4.0,4.0,4.0,3.5,4.0,3.8,"22 oz bomber, dated 3/6/2012, poured into a tulipA- Black with a four finger tan foamy head.S- Sour cherries stand out right away, but don't dominate the smell. Some bourbon, oak, rye, roasted malts, dark fruits, coffee, dark chocolate, caramel malts. Smell is king of crazy, but I enjoy it!T- Sweet dark fruits, sugar, some cherry tartness in the finish, only getting a little bit of the barrel. Not getting the coffee and chocolate, sweetness really drives this beer.M- Full body, syrupy and chewy.O- Worth the money to try once, but probably won't buy this again. This is very sweet. I can see why it got the name Funky Jewbelation, with everything going on it is a little bit of mess but it does work.",489,133,3.72,9.8,1311,1232,1270375200.0,"United States, Delaware","United States, New York",101,bottle
1708,259,Quadrupel (Quad),1259492400,woogityboogity.269048,4.5,5.0,4.5,5.0,4.0,4.72,"A - Dark brown color, hazy body. Off-white tan head with high retention.S - Complex malt and dark fruit esters. Phenolic characters uncharacteristic compared to other Quads. Faint hop aroma.T - Malt complexity soon overwhelmed by fig and dark fruit palate overload. Phenolic profile of various herbs and spices unique to Abt 12's nostalgia. Well balanced with a dry finish of intense flavors and palate overload.M - Creamy body with high carbonation. Warming from ABV is subdued by matured palate.D - What many consider one of the quintessential beers, and quite possibly the closest thing to Westveterlan 12.",9520,2791,4.42,10.0,46,46,1227178800.0,"United States, Florida",Belgium,18,unknown
45878,14,Belgian IPA,1258110000,mikesgroove.104485,4.5,4.5,4.0,4.5,4.5,4.45,"I never thought I would land this one in a million years. Huge thanks to the dr for throwing me this one as an extra. Served cold and poured into a pint glass, this one was consumed on 11/12/2009.The pour was very solid, rich amber in color with a nice two inch cap of white that came up and over the top, settling down nicely with tons of side glass lacing and a good bit of carbonation that could be seen bubbling up toward the surface. Huge aroma of grapefruit and rich citrus hops are all over the one. Nice balance of light buttery malts as it warms, but this one was truly a hop monster, just what I wanted indeed. First sip nearly ripped the tongue out of my mouth with a bitter joy. Huge ripe grapefruit notes, rich touches of pineapple, and the tongue buckling hops that pierced right through to your soul. Huge flavor here that really did not stop. Very floral and fresh with an enormous bitter flair to it. Just and immense IPA by all accounts. Nice medium feel with a good solid crispness to it, this went down well.Overall I am very glad I got to try this one, it was truly one of a kind and one of the most bitter IPA's I have had in recent memory. Would love to do this one again.",619,148,4.04,8.0,4548,4548,1162810800.0,,"United States, Massachusetts",317,unknown
35930,652,American Double / Imperial Stout,1281348000,coldmeat23.208603,4.0,4.5,3.5,5.0,4.5,4.57,"GLASS: Sam Adams Perfect Pint GlassTEMP: Cellared @ approx 50 degreesThanks to my friend Tom for this one!This pours a very, very, dark brown color. It is nicely opaque. Just over two-fingers of creamy, light brown colored, foam sits on top. The retention is good and the lacing is thick and slightly sticky.Smells like some almost perfectly done, dark roasted coffee beans. A nice hint of sweet maltiness comes through. There is an almost lacto-like sweetness here, also. Nice, though light, hints of dark and milk chocolates.The taste follows the nose, quite well. Most coffee beers taste like beer with coffee added to it. This one comes the closest that I think that I've had to tasting like it is beer and coffee coexisting in harmony.Very well done.This is medium bodied and has an almost high level of carbonation. It is decently smooth, but lacks any real creaminess, which would send it over the top.There is no way that I'd guess that this one is 8.20%abv. It is so wonderfully well-hidden. The flavor is so nicely balanced that it just begs you to keep drinking it.",970,395,4.22,8.2,838,709,1207216800.0,"United States, Oklahoma","United States, Wisconsin",105,unknown
84459,10574,Hefeweizen,1437040800,tone77.332060,4.0,3.25,3.5,3.25,3.5,3.37,"Poured from a brown 16.9 oz. bottle. Has a tan/brown color with a 1/2 inch head. Smell is mild, wheat and banana. Taste is sharp wheat, green apple, some banana. Feels medium bodied in the mouth and overall, not the flavor profile I would associate with this style, but a drinkable and decent beer.",69,18,3.48,5.3,3489,3489,1242813600.0,"United States, Pennsylvania",Germany,95,bottle
65545,898,American Black Ale,1330599600,kegatron.113426,4.5,3.0,4.5,3.0,3.0,3.24,"12 oz bottle into a pint glass. Pours black, with a couple fingers of creamy light mocha head. This retains with a tight and creamy ½ finger, which whips up a foamy cascade that slowly recedes down the sides of the glass and leaves back thick swathes of clingy lace. The soft creamy richness of the head very much looks a nitro pour here. Impressive. The aroma has a fresh leafy and citric feel to it, with a fair amount of spice as well. Unfortunately not a whole lot of the malt is coming through here, with maybe just some light sweetness and roast sitting along the sides and back of this. Hops definitely sit at the forefront of this though, especially those peppery spice notes. The taste is green citrus throughout, with a moderate bitterness and like the nose, pretty darn spicy. Chalky feeling chocolate malt and a coffee roastiness surround the hops but this overall isn’t coming off as flavorful as it feels like it wants to be. The finish is dry and pity with some lingering spice. The mouthfeel is medium bodied, with a VERY smooth and creamy feel that packs a bit of crispness into it as well. The overall silky presence and easy drinking nature of this almost has this feeling like it is on nitro (just like that rich look from the pour). A robust look and easy drinking body were about the highlights here for me, as this came off as overly leafy and spicy feeling and just not as overall flavorful as I was expecting it to be. There is enough potential here to maybe try a bottle yourself though and make up your own mind.",695,218,3.8,7.25,5090,2493,1166871600.0,"United States, Pennsylvania","United States, Maryland",131,bottle
281132,140,Berliner Weissbier,1497088800,guyfawkes.590591,4.0,4.0,4.0,4.0,4.0,4.0,"Bottled 4/18/17; drank 6/9/17 @ the Yarchives. Cloudy yellow appearance. A rough pour yielded a nice, noisy bright white head; decent lace. Lemon, wheat &amp; sea salt notes in the nose...gose vibes! Thin mouthfeel. Lemon, wheat &amp; sea salt flavors; blindfolded I'd guess gose, but this was a nice, pleasantly tart treat. I'd have another...",260,80,3.88,4.2,620,620,1302170400.0,"United States, Illinois","United States, California",574,bottle
14,6,Belgian Pale Ale,1307959200,brewhaha88.408116,4.0,4.0,4.5,4.5,4.5,4.35,"Really enjoyed this beer--takes a while to appreciate the subtleties that come through.A-yeasty, cloudy and golden. thin head, no lacingS-not much hop aroma, but a delicate honey aroma comes through.M-spot on with the carbonation, medium bodyT- first thing that I experience was a slight yeasty spice at the back of my tongue, followed by a rounded citrus (orange) and a note of coriander",284,210,3.74,6.0,2,2,1261652400.0,"United States, Texas",Belgium,12,unknown
